dataset_name,variable_name,variable_rename,variable_label,storage_type,is_categorical,levels,value_labels,n_missing,n_obs,pct_missing,cleaning_flag,rename_suggestion,conflict_flag,remedial_note
shrug_pc11_vd.dta,pc11_vd_cour_priv_rang,,"If N/A, range code for nearest fac, Km.",byte,1,0; 1; 2,,34650,583572,0.059,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_bus_gov_rang,,"If N/A, range code for nearest fac, Km.",byte,1,0; 1; 2,,208346,583572,0.357,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_bus_priv_rang,,"If N/A, range code for nearest fac, Km.",byte,1,0; 1; 2,,168272,583572,0.288,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_rs_rang,,"If N/A, range code for nearest fac, Km.",byte,1,0; 1; 2,,26684,583572,0.046,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_auto_rang,,"If N/A, range code for nearest fac, Km.",byte,1,0; 1; 2,,150644,583572,0.258,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_taxi_rang,,"If N/A, range code for nearest fac, Km.",byte,1,0; 1; 2,,124405,583572,0.213,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_vans_rang,,"If N/A, range code for nearest fac, Km.",byte,1,0; 1; 2,,153133,583572,0.262,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_trctr_rang,,"If N/A, range code for nearest fac, Km.",byte,1,0; 1; 2,,316231,583572,0.542,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_cyrick_man_rang,,"If N/A, range code for nearest fac, Km.",byte,1,0; 1; 2,,287621,583572,0.493,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_cyrick_mac_rang,,"If N/A, range code for nearest fac, Km.",byte,1,0; 1; 2,,325725,583572,0.558,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_ani_cart_rang,,"If N/A, range code for nearest fac, Km.",byte,1,0; 1; 2,,369112,583572,0.633,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_ferry_rang,,"If N/A, range code for nearest fac, Km.",byte,1,0; 1; 2,,266706,583572,0.457,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_rd_nhw_rang,,"If N/A, range code for nearest fac, Km.",byte,1,0; 1; 2,,56713,583572,0.097,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_rd_shw_rang,,"If N/A, range code for nearest fac, Km.",byte,1,0; 1; 2,,104917,583572,0.180,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_rd_mdr_rang,,"If N/A, range code for nearest fac, Km.",byte,1,0; 1; 2,,182646,583572,0.313,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_rd_odr_rang,,"If N/A, range code for nearest fac, Km.",byte,1,0; 1; 2,,336169,583572,0.576,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_rd_p_btr_rang,,"If N/A, range code for nearest fac, Km.",byte,1,0; 1; 2,,382296,583572,0.655,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_rd_wbm_rang,,"If N/A, range code for nearest fac, Km.",byte,1,0; 1; 2,,348919,583572,0.598,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_rd_all_wthr_rang,,"If N/A, range code for nearest fac, Km.",byte,1,0; 1; 2,,430041,583572,0.737,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_rd_nav_wat_rang,,"If N/A, range code for nearest fac, Km.",byte,1,0; 1; 2,,357744,583572,0.613,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_rd_ftph_rang,,"If N/A, range code for nearest fac, Km.",byte,1,0; 1; 2,,566134,583572,0.970,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_comm_bank_rang,,"If N/A, range code for nearest fac, Km.",byte,1,0; 1; 2,,41680,583572,0.071,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_coop_bank_rang,,"If N/A, range code for nearest fac, Km.",byte,1,0; 1; 2,,37932,583572,0.065,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_acs_rang,,"If N/A, range code for nearest fac, Km.",byte,1,0; 1; 2,,89287,583572,0.153,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_shg_rang,,"If N/A, range code for nearest fac, Km.",byte,1,0; 1; 2,,372589,583572,0.638,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_pds_rang,,"If N/A, range code for nearest fac, Km.",byte,1,0; 1; 2,,292864,583572,0.502,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_mrkt_rang,,"If N/A, range code for nearest fac, Km.",byte,1,0; 1; 2,,70698,583572,0.121,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_wkl_haat_rang,,"If N/A, range code for nearest fac, Km.",byte,1,0; 1; 2,,95616,583572,0.164,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_ams_rang,,"If N/A, range code for nearest fac, Km.",byte,1,0; 1; 2,,80062,583572,0.137,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_nc_icds_rang,,"If N/A, range code for nearest fac, Km.",byte,1,0; 1; 2,,257876,583572,0.442,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_nc_agwd_rang,,"If N/A, range code for nearest fac, Km.",byte,1,0; 1; 2,,478978,583572,0.821,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_nc_oth_rang,,"If N/A, range code for nearest fac, Km.",byte,1,0; 1; 2,,364019,583572,0.624,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_asha_rang,,"If N/A, range code for nearest fac, Km.",byte,1,0; 1; 2,,475205,583572,0.814,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_com_cntr_rang,,"If N/A, range code for nearest fac, Km.",byte,1,0; 1; 2,,123281,583572,0.211,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_sp_fld_rang,,"If N/A, range code for nearest fac, Km.",byte,1,0; 1; 2,,182398,583572,0.313,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_sp_cl_rang,,"If N/A, range code for nearest fac, Km.",byte,1,0; 1; 2,,92896,583572,0.159,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_cine_hall_rang,,"If N/A, range code for nearest fac, Km.",byte,1,0; 1; 2,,42164,583572,0.072,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_pub_lib_rang,,"If N/A, range code for nearest fac, Km.",byte,1,0; 1; 2,,73590,583572,0.126,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_pub_rr_rang,,"If N/A, range code for nearest fac, Km.",byte,1,0; 1; 2,,89155,583572,0.153,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_news_pap_rang,,"If N/A, range code for nearest fac, Km.",byte,1,0; 1; 2,,341866,583572,0.586,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_poll_st_rang,,"If N/A, range code for nearest fac, Km.",byte,1,0; 1; 2,,375378,583572,0.643,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_bdro_rang,,"If N/A, range code for nearest fac, Km.",byte,1,0; 1; 2,,253438,583572,0.434,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_agr_comm1,,Agricultural Commodities (First),int,0,,,0,583572,0.000,,,,
shrug_pc11_vd.dta,pc11_vd_man_comm1,,Manufacturers Commodities (First),int,0,,,0,583572,0.000,,,,
shrug_pc11_vd.dta,pc11_vd_hc_comm1,,Handicrafts Commodities (First),int,0,,,0,583572,0.000,,,,
shrug_pc11_vd.dta,pc11_vd_agr_comm2,,Agricultural Commodities (Second),int,0,,,0,583572,0.000,,,,
shrug_pc11_vd.dta,pc11_vd_man_comm2,,Manufacturers Commodities (Second),int,0,,,0,583572,0.000,,,,
shrug_pc11_vd.dta,pc11_vd_hc_comm2,,Handicrafts Commodities (Second),int,0,,,0,583572,0.000,,,,
shrug_pc11_vd.dta,pc11_vd_agr_comm3,,Agricultural Commodities (Third),int,0,,,0,583572,0.000,,,,
shrug_pc11_vd.dta,pc11_vd_man_comm3,,Manufacturers Commodities (Third),int,0,,,0,583572,0.000,,,,
shrug_pc11_vd.dta,pc11_vd_hc_comm3,,Handicrafts  Commodities (Third),int,0,,,0,583572,0.000,,,,
shrug_pc11_vd.dta,pc11_vd_town_near,,Nearest Town Name,int,0,,,0,583572,0.000,,,,
shrug_pc11_vd.dta,pc11_vd_s_town_near,,Nearest Statutory Town  (Name),int,0,,,0,583572,0.000,,,,
shrug_pc11_vd.dta,pc11_vd_wi_st_town_near,,Within the State/UT (Name),int,0,,,0,583572,0.000,,,,
shrug_pc11_vd.dta,pc11_vd_out_st_town_near,,"Outside the State/UT, if nearest one is not within the State/UT (Name)",int,0,,,0,583572,0.000,,,,
shrug_pc11_vd.dta,pc11_vd_p_p_sch_near,,Nearest Village/Town Name,float,0,,,0,583572,0.000,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_p_sch_near,,Nearest Village/Town Name,float,0,,,0,583572,0.000,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_m_sch_near,,Nearest Village/Town Name,float,0,,,0,583572,0.000,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_s_sch_near,,Nearest Village/Town Name,float,0,,,0,583572,0.000,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_s_s_sch_near,,Nearest Village/Town Name,float,0,,,0,583572,0.000,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_a_s_coll_near,,Nearest Village/Town Name,int,0,,,0,583572,0.000,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_engg_coll_near,,Nearest Village/Town Name,int,0,,,0,583572,0.000,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_medi_coll_near,,Nearest Village/Town Name,int,0,,,0,583572,0.000,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_mgt_inst_near,,Nearest Village/Town Name,int,0,,,0,583572,0.000,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_poly_near,,Nearest Village/Town Name,int,0,,,0,583572,0.000,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_voct_sch_near,,Nearest Village/Town Name,int,0,,,0,583572,0.000,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_tr_sch_nf_near,,Nearest Village/Town Name,int,0,,,0,583572,0.000,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_disab_sch_near,,Nearest Village/Town Name,int,0,,,0,583572,0.000,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_oth_sch_near,,Nearest Village/Town Name,int,0,,,0,583572,0.000,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_p_sch,,number of primary schools,int,0,,,0,583572,0.000,,,naming;label,Same variable name has inconsistent storage type. | Same variable name has inconsistent labels.
shrug_pc11_vd.dta,pc11_vd_m_sch,,number of middle schools,int,0,,,487,583572,0.001,,,naming;label,Same variable name has inconsistent storage type. | Same variable name has inconsistent labels.
shrug_pc11_vd.dta,pc11_vd_s_sch,,number of secondary schools,int,0,,,4,583572,0.000,,,naming;label,Same variable name has inconsistent storage type. | Same variable name has inconsistent labels.
shrug_pc11_vd.dta,pc11_vd_s_s_sch,,number of senior secondary schools,int,0,,,5,583572,0.000,,,,
shrug_pc11_vd.dta,pc11_vd_college,,number of colleges,int,1,0; 1; 2; 3; 4; 5; 6; 7; 8; 10; 11; 14; 16; 21; 22; 23; 160,,11,583572,0.000,,,conceptual,Same normalized label appears under different variable names.
