dataset_name,variable_name,variable_rename,variable_label,storage_type,is_categorical,levels,value_labels,n_missing,n_obs,pct_missing,cleaning_flag,rename_suggestion,conflict_flag,remedial_note
shrug_pc11_td.dta,pc11_td_oth_voc_near,,Nearest Village/Town Name,str18,0,,,3037,7526,0.404,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_educ_nf_near,,Nearest Village/Town Name,str24,0,,,3873,7526,0.515,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_disab_sch_near,,Nearest Village/Town Name,str30,0,,,1550,7526,0.206,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_oth_educ_near,,Nearest Village/Town Name,str23,0,,,3444,7526,0.458,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_orph_home_near,,Nearest Village/Town Name,str31,0,,,1573,7526,0.209,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_wwh_near,,Nearest Village/Town Name,str31,0,,,1496,7526,0.199,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_old_home_near,,Nearest Village/Town Name,str23,0,,,1592,7526,0.212,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_stadium_near,,Nearest Village/Town Name,str21,0,,,2804,7526,0.373,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_cinema_near,,Nearest Village/Town Name,str30,0,,,2902,7526,0.386,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_auditorium_near,,Nearest Village/Town Name,str24,0,,,4304,7526,0.572,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_p_lib_near,,Nearest Village/Town Name,str20,0,,,4105,7526,0.545,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_r_rooms_near,,Nearest Village/Town Name,str31,0,,,4200,7526,0.558,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_man_comm1,,Manufactured Commodity (First) ,str41,0,,,1825,7526,0.242,,,,
shrug_pc11_td.dta,pc11_td_man_comm2,,Manufactured Commodity (Second),str42,0,,,2786,7526,0.370,,,,
shrug_pc11_td.dta,pc11_td_man_comm3,,Manufactured Commodity (Third),str62,0,,,3798,7526,0.505,,,,
shrug_pc11_td.dta,pc11_td_p_sch,,,int,0,,,0,7526,0.000,,,,
shrug_pc11_td.dta,pc11_td_m_sch,,,int,0,,,301,7526,0.040,,,,
shrug_pc11_td.dta,pc11_td_s_sch,,,int,0,,,2,7526,0.000,,,,
shrug_pc11_td.dta,pc11_td_s_s_sch,,,int,0,,,8,7526,0.001,,,,
shrug_pc11_td.dta,pc11_td_college,,number of colleges,int,0,,,37,7526,0.005,,,conceptual,Same normalized label appears under different variable names.
